domain,group,authors_country_flag,work_num,std_variance_to_cen,mean_variance_to_centroid,max_variance_to_centroid,min_variance_to_centroid,Breadth
Wall rock-2,cn,CN,19.0,1.5117317,7.1670275,10.5283,5.4936976,5.975806503965146
Wall rock-2,us,US,9.0,0.6826222,8.167887,9.429249,7.357075,7.895382742087051
Wallerian degeneration-2,cn,CN,69.0,1.4604405,6.5119624,10.029698,3.8701065,4.836388756508782
Wallerian degeneration-2,us,US,395.0,1.1070192,7.819557,11.150335,5.1552596,6.62796069784622
Wallpaper-2,cn,CN,19.0,1.3399732,7.4031773,10.059038,5.4860754,6.3656061539175965
Wallpaper-2,us,US,14.0,0.94971645,8.072605,10.258239,6.124055,7.6268943456503
Walsh function-2,us,US,82.0,0.776993,7.650878,10.094772,6.0069027,6.357028891041637
Wannier function-2,cn,CN,44.0,0.9134898,8.273061,10.458633,6.257751,7.2704394259362175
Wannier function-2,us,US,168.0,0.8592197,8.360384,11.129991,5.9730587,7.323836015051427
Warehouse-2,cn,CN,536.0,1.3034396,7.123937,12.186806,4.7557125,5.573885548277403
Warehouse-2,us,US,332.0,1.3244082,8.604624,13.295201,6.014987,8.017776757507008
Warhead-2,cn,CN,223.0,1.222424,7.9186482,12.990186,5.5993066,6.7932187356269935
Warhead-2,us,US,101.0,1.0157132,9.037257,11.387823,7.031509,8.828839879015305
Warm front-2,cn,CN,27.0,0.7871741,7.6807895,8.98363,5.973182,6.517342709408183
Warm front-2,us,US,171.0,1.0542543,8.310115,11.870141,6.1396403,7.4317609446758865
Warming up-2,cn,CN,22.0,1.3351038,7.8005147,10.326719,6.199642,6.832083685573551
Warming up-2,us,US,73.0,1.1289691,9.099179,12.046167,7.1287937,8.85654466972322
Warning signs-2,cn,CN,48.0,0.9134103,7.2810545,11.232787,5.6789055,5.889497577856133
Warning signs-2,us,US,216.0,0.95891255,8.496661,12.097633,6.1451883,7.824034728379672
Warning system-2,cn,CN,2437.0,1.0988939,7.6772738,11.519246,4.7269783,6.399578140697926
Warning system-2,us,US,1260.0,0.95021677,8.664354,11.87194,6.052001,8.071488250414617
Warrant-2,us,US,732.0,0.9936234,9.533241,13.4798975,6.7143936,9.752935356237742
Warranty-2,cn,CN,147.0,1.4608487,6.3878345,11.69904,3.9014676,4.60579456025998
Warranty-2,us,US,283.0,1.3044891,8.274699,11.769641,5.7248344,7.4725771109931
Washer-2,cn,CN,42.0,1.0847243,8.01087,11.4354515,6.058804,7.085206921230764
Washer-2,us,US,123.0,0.8255911,9.5260725,11.432323,7.9358206,9.717482412156969
Washout-2,cn,CN,171.0,0.98065794,9.691586,12.159662,7.6440115,10.008020878585016
Washout-2,us,US,736.0,1.0565553,9.861359,13.428817,7.5406456,10.34124597850277
Wasserstein metric-2,cn,CN,22.0,1.4743547,7.5025697,10.069517,5.401974,6.489603927260944
Wasserstein metric-2,us,US,55.0,1.0397193,7.668749,10.106459,5.472766,6.4846194914294415
Waste disposal-2,cn,CN,72.0,1.1959771,6.8636765,9.708724,4.7947035,5.223201224594988
Waste disposal-2,us,US,289.0,0.931433,8.512498,11.981304,5.871239,7.751289792916225
Waste material-2,cn,CN,62.0,0.9337409,7.173353,9.739494,5.460689,5.636068397915437
Waste material-2,us,US,16.0,0.6435762,7.622731,9.340979,6.5088935,6.623065869013473
Waste oil-2,cn,CN,86.0,0.9555106,6.8543506,9.448282,4.811746,5.09026012834714
Waste oil-2,us,US,31.0,1.2365067,7.693663,10.669123,5.4648957,6.56302015627584
Waste paper-2,cn,CN,44.0,1.1790956,7.200299,10.052469,5.1591916,5.758047070878163
Waste paper-2,us,US,32.0,1.0692378,7.929986,10.061828,6.282889,6.995245525913845
Waste recycling-2,cn,CN,108.0,1.0857462,6.7837358,10.307482,4.4468217,5.055492902166222
Waste recycling-2,us,US,19.0,1.2711858,7.405361,9.779547,5.105369,6.291083233398311
Waste stream-2,cn,CN,9.0,1.2011436,7.483441,10.224151,5.831222,6.863598277171448
Waste stream-2,us,US,47.0,1.0200716,8.116806,10.511897,6.3094597,7.207573784722214
Waste treatment-2,cn,CN,133.0,1.0445037,7.1247716,9.630643,5.067911,5.483784108696483
Waste treatment-2,us,US,222.0,0.8798233,8.262793,10.51534,5.322534,7.279717488615674
Wastewater-2,cn,CN,14011.0,0.9698012,7.5795527,12.127037,4.841861,6.125009795753698
Wastewater-2,us,US,5291.0,0.96187395,8.460609,12.274994,5.273587,7.611583938580949
Wasting-2,cn,CN,159.0,1.1631775,7.8551145,12.047482,5.489833,6.756387517019363
Wasting-2,us,US,1163.0,1.2030525,8.610952,13.138887,5.9539657,8.014595567083887
Water area-2,cn,CN,60.0,1.3715072,6.72204,11.2469,4.6141987,5.065731805259901
Water balance-2,cn,CN,418.0,0.9971927,7.602342,11.162914,5.347095,6.1110809551879015
Water balance-2,us,US,777.0,1.1021447,8.680487,12.368594,5.9186773,7.975377308428406
Water body-2,cn,CN,209.0,1.2658644,7.727887,11.55092,5.101077,6.495138214025985
Water body-2,us,US,84.0,0.7503148,9.394031,10.856702,7.394095,9.425652063025725
Water buffalo-2,cn,CN,9.0,0.91041374,7.4586215,8.631616,5.7364473,6.669208407402039
Water buffalo-2,us,US,11.0,0.63394237,8.031087,9.035912,7.18468,7.719941851165558
Water chemistry-2,cn,CN,25.0,1.123717,8.239652,9.84131,6.327968,7.577444083880678
Water chemistry-2,us,US,121.0,1.0430562,8.701787,10.874002,5.651809,8.132440369985744
Water column-2,cn,CN,447.0,1.1693534,8.128588,11.243108,5.679578,7.057920731734654
Water column-2,us,US,2211.0,0.9046618,9.0581455,12.235479,6.286594,8.668258223351557
Water consumption-2,cn,CN,290.0,1.3484994,7.332199,10.982869,4.670194,5.891028436902772
Water consumption-2,us,US,374.0,0.85155815,9.355648,11.436434,6.3475404,9.2635151752186
Water content-2,cn,CN,4782.0,0.97665286,8.577126,12.79239,5.8561554,7.8140309494014275
Water content-2,us,US,5600.0,0.89462346,9.491035,13.188304,6.8677835,9.512460677371903
Water cooling-2,cn,CN,2121.0,1.1917777,7.7779255,11.813763,5.137113,6.508686046055232
Water cooling-2,us,US,1393.0,1.0968395,8.836243,11.90299,5.8190703,8.29475514607681
Water cut-2,cn,CN,319.0,1.260653,5.9025755,10.86465,3.8661633,3.8805323627002366
Water cut-2,us,US,68.0,0.9937375,7.311381,9.6022005,5.6723266,5.828573491065441
Water cycle-2,cn,CN,444.0,1.0220424,7.750765,10.829475,5.5946217,6.358831611155111
Water cycle-2,us,US,583.0,0.94700277,8.399804,11.553092,5.7326593,7.459387663643866
Water discharge-2,cn,CN,63.0,1.4176446,7.558291,11.010253,5.1707425,6.306755941035007
Water discharge-2,us,US,107.0,0.86019945,8.849657,10.844213,6.8831067,8.388746225451072
Water disinfection-2,cn,CN,103.0,1.0379088,6.78338,10.1903305,4.7124233,5.04528387695396
Water disinfection-2,us,US,103.0,0.97328216,7.391133,9.573741,5.1782618,5.94583888186348
Water diversion-2,cn,CN,186.0,1.2415893,6.6679015,9.94664,4.5362844,4.893515340099611
Water diversion-2,us,US,31.0,1.2978792,8.231308,10.539515,6.4595084,7.575090181443002
Water efficiency-2,cn,CN,17.0,1.4227875,5.2314568,9.3479,4.0308723,3.31635799478083
Water efficiency-2,us,US,14.0,0.8843284,6.8229303,7.9129653,5.467753,5.338546993968251
Water energy-2,cn,CN,51.0,1.1564472,5.2850976,8.638312,3.6503978,3.1675534972957564
Water energy-2,us,US,40.0,1.0648537,6.1769185,8.914257,4.0368485,4.27922155829954
Water flooding-2,cn,CN,497.0,1.2439889,6.0813203,11.520896,3.906156,4.0929591884836185
Water flooding-2,us,US,88.0,1.5248282,7.2555156,12.263467,4.191747,5.8735186473516166
Water flow-2,cn,CN,1018.0,1.0246527,8.467695,12.862434,5.9141946,7.651362777063397
Water flow-2,us,US,1252.0,0.8298268,9.297022,12.051963,6.6675057,9.129991792237618
Water hammer-2,cn,CN,165.0,1.3064643,6.878622,10.144339,4.538267,5.19258004987951
Water hammer-2,us,US,101.0,1.0003762,8.328008,10.615953,5.65589,7.434642215176382
Water heating-2,cn,CN,79.0,1.2365375,6.500578,9.892127,4.469379,4.664518226317483
Water heating-2,us,US,38.0,1.2306758,7.973519,11.811633,5.568414,6.970776467031641
Water holding capacity-2,cn,CN,116.0,1.4338524,7.1267138,12.991185,4.879884,5.674557952038413
Water holding capacity-2,us,US,144.0,1.1214962,8.212792,12.100951,5.6231155,7.3083261813803375
Water ice-2,cn,CN,18.0,0.9143727,8.098487,10.004336,6.026308,7.406713019788654
Water ice-2,us,US,198.0,0.85010684,8.858052,12.185052,6.7573924,8.273840071586179
Water intake-2,cn,CN,25.0,1.3972473,7.434106,10.1879425,4.876912,6.368322948614761
Water intake-2,us,US,511.0,0.9403991,8.516634,12.065531,6.0444293,7.682037255197002
Water leakage-2,cn,CN,31.0,1.1373764,6.424345,10.512627,4.717181,4.704317219795712
Water leakage-2,us,US,13.0,1.1502905,7.4005733,9.639799,5.3755317,6.495492882800818
Water level-2,cn,CN,791.0,1.1994578,7.563655,11.293326,4.991705,6.16408136765962
Water level-2,us,US,427.0,1.0211315,8.69833,11.433592,5.9902453,8.047342860179015
Water mass-2,cn,CN,140.0,1.2222922,7.740413,10.645265,5.1905017,6.503934668798522
Water mass-2,us,US,572.0,0.942739,8.832745,11.614975,6.340876,8.274088662323706
Water metabolism-2,us,,,,,,,
Water of crystallization-2,cn,CN,42.0,0.8485044,8.3446865,10.086275,6.9328165,7.613084294447091
Water of crystallization-2,us,US,76.0,0.9180837,8.771979,10.953651,6.4880323,8.251686865971337
Water pollutants-2,cn,CN,112.0,1.0898157,7.424145,10.28833,4.7837234,5.976136701696873
Water pollutants-2,us,US,82.0,0.9463761,8.071242,11.022384,6.0007215,7.058685217070831
Water pollution-2,cn,CN,771.0,1.2706587,7.186033,11.552424,4.462035,5.60452332272628
Water pollution-2,us,US,481.0,0.9637137,8.579946,10.98519,5.7455573,7.82638395854336
Water polo-2,us,US,17.0,1.382006,6.85478,10.4291115,4.578632,5.609625161570662
Water pressure-2,cn,CN,182.0,1.3425741,7.294387,10.809018,4.5069304,5.817216658239886
Water pressure-2,us,US,47.0,0.84932643,8.864672,11.033217,7.175303,8.528572467054957
Water quality-2,cn,CN,3553.0,1.1824726,7.398759,11.629573,4.5605326,5.911572373194417
Water quality-2,us,US,6060.0,0.96723986,8.590265,13.221699,5.621452,7.851809607670262
Water repellent-2,cn,CN,123.0,1.2976758,7.13136,10.254125,5.214936,5.592564625389414
Water repellent-2,us,US,47.0,1.014313,8.842641,11.240842,6.2540307,8.526681008363013
Water reservoir-2,cn,CN,37.0,1.1990066,6.480809,11.248595,4.592649,4.720679833903333
Water reservoir-2,us,US,28.0,0.91676605,8.116912,10.674534,6.304863,7.299182583730683
Water resistance-2,cn,CN,289.0,1.0072844,7.89401,11.240785,5.9352903,6.717712526942449
Water resistance-2,us,US,51.0,1.3333755,8.259234,11.260352,5.7228894,7.526063105639295
Water resources-2,cn,CN,2698.0,1.2667122,6.8871455,12.173678,4.114098,5.1529965575956
Water resources-2,us,US,1624.0,1.0348,7.997903,12.148018,5.464495,6.8255766982600505
Water saving-2,cn,CN,73.0,1.2052374,6.4765253,10.805016,4.4679747,4.669063399561878
Water saving-2,us,US,7.0,1.0798031,6.5982327,8.717677,5.2779355,5.509310109274736
Water soluble-2,cn,CN,416.0,0.91228753,8.583821,12.154409,6.117396,7.865684514902711
Water soluble-2,us,US,352.0,1.0014611,9.304688,12.165703,6.6488047,9.2257255140602
Water source-2,cn,CN,200.0,1.1296653,7.60745,11.251256,5.4364486,6.273203180067682
Water source-2,us,US,158.0,1.2298949,8.488157,11.850289,5.970625,7.824397994026654
Water stress-2,cn,CN,258.0,1.0463687,7.679187,11.032552,5.4547367,6.316596483790121
Water stress-2,us,US,398.0,0.90832996,8.435484,11.94336,5.784717,7.559182325208042
Water supply-2,cn,CN,687.0,1.2595699,7.1795073,11.012683,4.5266204,5.614900535761009
Water supply-2,us,US,913.0,1.1210452,8.143557,12.027183,5.596185,7.116805752578799
Water tanks-2,cn,CN,11.0,1.2325464,6.2391753,8.152662,4.870994,4.725392785939306
Water tanks-2,us,US,26.0,0.999152,8.653433,10.373513,6.639199,8.311830584819504
Water transfer-2,cn,CN,196.0,1.5851071,7.469271,12.903744,4.7736278,6.178755260903273
Water transfer-2,us,US,46.0,1.0666274,9.244667,11.19799,6.690303,9.335065368868882
Water treatment-2,cn,CN,1797.0,1.0250026,7.280301,10.705683,4.2826405,5.671960041916179
Water treatment-2,us,US,1432.0,1.0100192,8.068623,11.553692,5.206573,6.954669362210936
Water turbine-2,cn,CN,83.0,1.2784806,6.9439993,9.998686,4.8085995,5.290928944538109
Water turbine-2,us,US,24.0,1.0103259,7.2144446,8.786416,5.295505,5.822676096273511
Water use-2,cn,CN,547.0,1.3787307,6.7235765,10.902132,3.6495876,4.947647441482658
Water use-2,us,US,584.0,1.0707825,7.943679,10.917833,5.489688,6.7454108443518095
Water vapor-2,cn,CN,1360.0,0.76801497,8.588521,11.876633,6.598043,7.565693489270998
Water vapor-2,us,US,3706.0,0.793212,9.030872,12.306423,6.1858325,8.379558857358887
Watercraft-2,cn,CN,14.0,1.1235013,7.614507,9.6770115,6.2317243,6.724173158079722
Watercraft-2,us,US,60.0,1.1196946,8.303178,11.308047,6.224529,7.618514043463151
Watercress-2,cn,CN,6.0,0.3779487,7.189422,7.648001,6.535606,6.583037575085953
Watercress-2,us,US,23.0,1.376527,8.177093,10.916995,6.1549053,7.631059430894396
Waterfall-2,cn,CN,33.0,0.93306947,8.9553995,11.203638,6.976348,8.851118318059221
Waterfall-2,us,US,82.0,1.1680833,9.438024,12.481743,5.9456935,9.632023246383966
Waterproofing-2,cn,CN,109.0,1.1119628,7.482716,10.841143,5.860076,6.11857336956065
Waterproofing-2,us,US,37.0,1.1939429,8.564891,10.877525,5.984416,8.151057872686309
Watershed-2,cn,CN,1866.0,1.1224924,7.950214,11.547289,5.399848,6.749116445582999
Watershed-2,us,US,4584.0,0.96830076,8.535399,12.531941,5.7623935,7.721550262038818
Watson-2,cn,CN,29.0,1.0160927,8.851388,10.9694395,6.801822,8.764887093818416
Watson-2,us,US,244.0,1.0577029,9.305402,12.437972,6.75643,9.345383932244816
Wave equation-2,cn,CN,1178.0,1.0663118,7.9556766,11.69386,5.47973,6.74110786998412
Wave equation-2,us,US,935.0,1.0525775,8.549163,11.777883,6.014215,7.791324626756733
Wave function-2,cn,CN,1022.0,0.93561566,9.146143,11.527901,6.6035643,8.744655402211635
Wave function-2,us,US,4426.0,0.87959665,9.403122,12.781677,6.7668157,9.24714941045238
Wave height-2,cn,CN,344.0,0.7059456,7.8890843,10.395141,6.120154,6.499569096636407
Wave height-2,us,US,372.0,0.8374604,8.410742,11.469118,6.280889,7.413706084345748
Wave mechanics-2,cn,CN,3.0,0.12960708,6.2058787,6.3135324,6.02358,6.107543905576065
Wave mechanics-2,us,US,19.0,1.451814,8.590648,11.550547,6.2124763,8.408541550413219
Wave model-2,cn,CN,114.0,1.0398537,7.838573,10.8909235,5.9810047,6.5078343208423775
Wave model-2,us,US,165.0,0.9797012,8.166018,10.57477,5.876465,7.039981469741647
Wave motion-2,cn,CN,13.0,0.93180716,8.014823,10.058902,6.458392,7.435726775572846
Wave motion-2,us,US,38.0,0.9663923,8.890833,11.142578,6.015698,8.60607845557702
Wave packet-2,cn,CN,551.0,0.9409077,8.765584,11.921212,6.257385,8.088774492231678
Wave packet-2,us,US,1031.0,0.9248869,8.981625,11.90412,6.5534625,8.545393396885032
Wave propagation-2,cn,CN,2369.0,1.0960433,8.558887,11.932552,5.7094035,7.782659921352973
Wave propagation-2,us,US,4190.0,0.8647209,9.336378,12.308014,6.155675,9.188951917626396
Wave speed-2,cn,CN,113.0,1.9023848,7.0595255,12.154729,4.85807,5.712215750788133
Wave speed-2,us,US,108.0,1.029745,8.944469,11.267962,6.5705748,8.629780657773054
Wave tank-2,cn,CN,29.0,0.9668997,6.818061,8.459721,4.8035254,5.113633667013332
Wave tank-2,us,US,42.0,0.9559831,7.917675,10.183295,6.1736617,6.778439401749537
Wave vector-2,cn,CN,149.0,1.058953,8.714105,11.624891,6.5031395,8.06611472107737
Wave vector-2,us,US,390.0,0.78391016,9.522015,11.938641,7.513955,9.510082068623277
Wavefront-2,cn,CN,5175.0,1.0809661,8.722247,12.0771265,5.9811316,8.117588323406892
Wavefront-2,us,US,5721.0,1.0913277,9.253761,13.6930275,6.302263,9.097000482000864
Waveguide-2,cn,CN,7791.0,0.8973619,8.13602,12.042189,5.5428524,6.93273414222449
Waveguide-2,us,US,7819.0,0.76272786,8.801141,12.223784,6.4156985,8.085311496410483
Wavelength-2,cn,,,,,,,
Wavelength-2,us,,,,,,,
Wavelet-2,cn,,,,,,,
Wavelet-2,us,,,,,,,
Wavenumber-2,cn,CN,623.0,1.1388944,8.734612,12.186679,6.353267,8.155223216429945
Wavenumber-2,us,US,2057.0,0.8409118,9.424274,12.223324,6.7976184,9.379821225195968
Waves and shallow water-2,cn,CN,495.0,1.0784546,8.333855,11.837165,5.786709,7.405713530218748
Waves and shallow water-2,us,US,787.0,0.96581984,9.00085,12.878705,6.3712316,8.589839345338191
Waviness-2,cn,CN,169.0,1.1557089,8.236508,11.701306,5.643172,7.339751542231284
Waviness-2,us,US,284.0,0.85980576,9.183153,12.4502945,7.256279,8.959173046490676
Wax-2,cn,CN,1019.0,1.1505733,8.261581,12.2293005,5.3940926,7.368563815298287
Wax-2,us,US,1553.0,0.9619553,9.414085,12.394526,6.2626777,9.432207409059458
Waypoint-2,cn,CN,129.0,1.2511673,7.7490253,11.308133,5.2945566,6.501998944395737
Waypoint-2,us,US,261.0,1.0774662,8.143763,11.361204,5.296027,7.126238557043436
Weak base-2,cn,CN,26.0,1.0967494,8.76366,11.965166,6.7910757,8.51692594014682
Weak interaction-2,cn,CN,23.0,0.75520486,9.223782,11.023356,7.354172,9.302777040146085
Weak interaction-2,us,US,103.0,0.9897797,9.030048,12.579379,7.4910674,8.670821102631493
Weak solution-2,cn,CN,168.0,0.79572016,8.033272,10.069579,6.173069,6.718871399924737
Weak solution-2,us,US,46.0,0.6947529,8.179184,9.820174,6.522823,7.089102256701182
Weakness-2,cn,CN,462.0,1.174652,8.334293,12.455882,5.682063,7.538949956674671
Weakness-2,us,US,3695.0,1.1073382,8.580952,13.734694,5.443411,7.942311945185054
Weaning-2,cn,CN,777.0,1.3884163,8.089739,13.179796,5.3627806,7.137881954685383
Weaning-2,us,US,4482.0,0.9259551,9.137033,12.703038,6.31972,8.860334506669972
Weanling-2,cn,CN,119.0,1.4635776,7.5686016,11.378584,5.0855474,6.330520157929271
Weanling-2,us,US,2128.0,0.80785,9.333662,12.479648,6.9545555,9.16705329119047
Weapon system-2,cn,CN,149.0,1.1697757,6.7100496,10.166827,4.4727416,4.976650807277849
Wear resistance-2,cn,CN,1290.0,0.99283975,7.6727185,11.126907,5.3119483,6.255203216310321
Wear resistance-2,us,US,238.0,0.9576569,8.930461,11.229232,6.1949906,8.459016351764419
Wearable computer-2,cn,CN,3299.0,1.1373332,7.9323277,12.081643,4.338857,6.764284235253172
Wearable computer-2,us,US,4912.0,1.0540351,8.086763,12.451847,4.9534016,7.013497192487222
Weather Research and Forecasting Model-2,cn,CN,480.0,1.0757457,7.721562,11.11065,5.559832,6.368237621092931
Weather Research and Forecasting Model-2,us,US,1192.0,1.0566164,7.9944434,12.251243,5.4734936,6.822587982610457
Weather forecasting-2,cn,CN,198.0,1.2127421,7.3228884,11.61999,4.6802387,5.83699719872169
Weather forecasting-2,us,US,444.0,1.0258492,8.012677,11.42563,5.6308494,6.880387721388743
Weather modification-2,cn,CN,19.0,1.2590414,7.657474,10.403933,5.463384,6.716595459402655
Weather modification-2,us,US,88.0,1.1163385,8.444415,11.330001,6.55658,7.757201268147824
Weather prediction-2,cn,CN,42.0,1.1861485,7.0337706,9.907202,5.171798,5.50933579985913
Weather prediction-2,us,US,134.0,1.0640541,7.9231873,10.914463,5.5140285,6.801352228967147
Weather station-2,cn,CN,26.0,0.8275043,7.472716,9.5735855,6.1948133,6.215039392312363
Weather station-2,us,US,107.0,0.9892134,8.117221,10.397154,5.9678326,7.144627153211289
Weathering-2,cn,CN,939.0,0.9628642,8.25579,11.835637,6.180197,7.069036590831615
Weathering-2,us,US,1670.0,0.93510276,8.781493,12.408228,6.437505,8.008984848130638
Weaving-2,cn,CN,380.0,1.3949125,8.31543,13.113881,5.7910676,7.56398501548361
Weaving-2,us,US,365.0,0.8742607,9.576824,12.638341,6.681432,9.815130348789694
Web application-2,cn,CN,1348.0,1.2246336,8.163622,11.632431,5.326929,7.144828468427306
Web application-2,us,US,2151.0,0.8664403,8.734637,11.994405,6.094004,8.113133990399945
Web crawler-2,cn,CN,603.0,1.4851735,7.963947,12.552172,5.1659656,6.917642477723575
Web crawler-2,us,US,220.0,1.5504245,8.225786,13.223291,5.7210903,7.3852563521361105
Web page-2,cn,CN,1813.0,1.2760969,8.133392,13.826654,5.1605,7.084180577069105
Web page-2,us,US,1643.0,1.0233636,8.522667,13.5345955,5.2872577,7.741506665005147
Web resource-2,cn,CN,65.0,1.285038,7.3898873,10.479831,5.364751,5.9819797369619465
Web resource-2,us,US,131.0,0.92917717,8.105457,10.687111,5.7828827,7.0760180151171
Web service-2,cn,CN,5540.0,1.3738381,7.601436,12.189562,4.598915,6.209028235126908
Web service-2,us,US,3161.0,1.1269224,8.395881,12.520133,5.2955585,7.482184939924025
Web survey-2,cn,CN,14.0,0.95399654,7.024743,9.329933,5.8049693,5.723976270183101
Web survey-2,us,US,152.0,1.2801168,7.6822257,11.493745,5.44018,6.449410903532765
WebQuest-2,cn,CN,13.0,1.2440022,5.988726,8.907329,3.8945212,4.246569749636535
WebQuest-2,us,US,13.0,1.1393142,6.7910056,8.819322,5.2871313,5.348864197731018
WebRTC-2,cn,CN,19.0,1.1557047,6.635538,9.350629,5.1454525,5.044568264693552
WebRTC-2,us,US,17.0,1.118527,7.240071,9.818784,5.408127,5.989679212079338
Webcast-2,cn,CN,7.0,1.3367875,7.1451163,9.400873,5.2417903,6.536829471588135
Webometrics-2,cn,CN,9.0,0.64114296,5.6532993,6.727269,4.569367,3.875450541575745
Webometrics-2,us,US,10.0,1.3188713,6.5065055,9.492972,4.903463,5.217188199361161
Website design-2,cn,CN,28.0,1.1972793,6.3365216,9.180823,4.641771,4.551327075713715
Website design-2,us,US,39.0,1.029568,7.0066113,9.708499,5.400043,5.380230772028725
Weed control-2,cn,CN,220.0,0.80207986,8.47878,11.43493,6.569698,7.597147271891643
Weed control-2,us,US,1571.0,1.0197343,8.362135,12.4112425,6.0769973,7.404908298267927
Weed-2,cn,CN,859.0,0.7602921,8.373147,10.957747,6.4099355,7.29823797505064
Weed-2,us,US,2487.0,0.9295421,8.457784,12.910634,6.0228157,7.482889791014941
Weekend effect-2,cn,CN,9.0,0.626943,7.0414457,7.8952613,5.872536,6.01739163200061
Weekend effect-2,us,US,152.0,1.5719231,7.579467,11.286661,4.5077167,6.406773894564736
